,0,1,2,3,4,5,6,7,8,9,10
454,48,57,66,12256,2765,2650,2174,3566,597,560,348
455,48,57,84,12256,2765,2650,2174,3566,597,560,348
456,48,63,104,2640,2401,1363,971,725,539,245,446
457,48,63,86,2640,2401,1363,971,725,539,245,446
458,43,69,40,5924,3113,1403,829,842,364,346,193
459,43,69,74,5924,3113,1403,829,842,364,346,193
460,51,69,172,57137,51966,13839,2630,6662,2718,408,527
461,51,69,24,57137,51966,13839,2630,6662,2718,408,527
462,47,66,84,43977,8785,2513,2927,1439,572,488,389
463,47,66,161,43977,8785,2513,2927,1439,572,488,389
464,30,51,34,72500,75352,1422,5916,2534,1259,627,614
465,30,51,59,72500,75352,1422,5916,2534,1259,627,614
466,35,51,17,1646,4584,1583,2782,2126,1042,212,162
467,35,51,61,1646,4584,1583,2782,2126,1042,212,162
468,50,57,91,58050,2130,2661,2265,3079,1804,341,431
469,50,57,81,58050,2130,2661,2265,3079,1804,341,431
470,64,51,89,2971,3027,578,796,1571,1371,311,281
471,64,51,133,2971,3027,578,796,1571,1371,311,281
472,69,57,97,37870,27231,4230,2321,770,943,960,392
473,69,57,99,37870,27231,4230,2321,770,943,960,392
474,69,64,451,4536,1980,2485,3619,1456,1003,608,525
475,69,64,105,4536,1980,2485,3619,1456,1003,608,525
476,47,54,97,84542,46573,7831,2077,2902,697,533,346
477,47,54,69,84542,46573,7831,2077,2902,697,533,346
478,41,64,115,692,2549,1286,2074,1331,892,376,330
479,41,64,-74,692,2549,1286,2074,1331,892,376,330
480,48,80,103,90760,9335,13587,3422,2186,1781,440,227
481,48,80,87,90760,9335,13587,3422,2186,1781,440,227
482,44,67,80,8619,7976,1405,1633,1284,781,627,273
483,44,67,114,8619,7976,1405,1633,1284,781,627,273
484,60,83,108,599,2637,4332,1980,1329,859,494,297
485,60,83,99,599,2637,4332,1980,1329,859,494,297
486,53,87,-37,5064,3706,5229,1663,2432,677,1328,607
487,53,87,108,5064,3706,5229,1663,2432,677,1328,607
488,64,78,74,9210,5181,5283,1688,5125,3177,1919,2998
489,64,78,121,9210,5181,5283,1688,5125,3177,1919,2998
490,61,83,188,523321,196017,116170,7227,10942,17258,12135,11972
491,61,83,41,523321,196017,116170,7227,10942,17258,12135,11972
492,67,80,60,1580179,19625,13369,13455,6543,8835,2274,1468
493,67,80,-269,1580179,19625,13369,13455,6543,8835,2274,1468
494,64,81,-210,27730,5198,4817,4085,1177,612,137,168
495,64,81,88,27730,5198,4817,4085,1177,612,137,168
496,53,77,169,1369384,243035,43041,44639,16921,22405,117219,49849
497,53,77,120,1369384,243035,43041,44639,16921,22405,117219,49849
498,53,69,555,363128,58911,5719,14361,10492,4327,6737,3280
499,53,69,55,363128,58911,5719,14361,10492,4327,6737,3280
500,48,60,288,177231,36295,4224,4623,4169,4139,1908,619
501,48,60,88,177231,36295,4224,4623,4169,4139,1908,619
502,54,48,144,905686,378262,99588,111081,105202,62477,8259,3027
503,54,48,132,905686,378262,99588,111081,105202,62477,8259,3027
504,54,43,200,1455821,337316,42535,22373,37543,23963,6239,2930
505,54,43,105,1455821,337316,42535,22373,37543,23963,6239,2930
506,51,53,84,215541,6784,271,7299,1012,528,331,448
507,51,53,-83,215541,6784,271,7299,1012,528,331,448
508,29,53,101,43295,98309,16227,5536,6589,721,1287,729
509,29,53,52,43295,98309,16227,5536,6589,721,1287,729
510,40,54,98,6838,2054,623,1270,828,1588,164,191
511,40,54,21,6838,2054,623,1270,828,1588,164,191
512,34,56,81,79741,29562,4072,1950,348,789,356,380
513,34,56,57,79741,29562,4072,1950,348,789,356,380
514,37,50,-286,23750,10327,1321,3132,1286,885,775,1285
515,37,50,139,23750,10327,1321,3132,1286,885,775,1285
516,41,40,55,285471,94742,1699,4924,7752,1379,620,683
517,21,26,87,101684,15319,428,1153,788,440,155,209
518,21,26,71,101684,15319,428,1153,788,440,155,209
519,34,40,165,4574,8308,10359,2138,1287,2265,662,356
520,34,40,100,4574,8308,10359,2138,1287,2265,662,356
521,29,40,249,19803,25557,6384,3532,2526,1343,676,386
522,29,40,54,19803,25557,6384,3532,2526,1343,676,386
523,29,40,75,19803,25557,6384,3532,2526,1343,676,386
524,29,40,29,19803,25557,6384,3532,2526,1343,676,386
525,50,77,108,584,3524,724,7779,547,784,239,343
526,50,77,73,584,3524,724,7779,547,784,239,343
527,57,77,4,11143,830,1385,1217,879,1114,158,375
528,57,77,99,11143,830,1385,1217,879,1114,158,375
529,64,91,97,1388,1773,476,8510,1231,1054,385,417
530,64,91,98,1388,1773,476,8510,1231,1054,385,417
531,56,94,84,119223,56397,20610,5715,6610,1613,527,421
532,56,94,130,119223,56397,20610,5715,6610,1613,527,421
533,40,74,135,1331917,351831,13890,33022,3904,3167,3095,1827
534,40,74,59,1331917,351831,13890,33022,3904,3167,3095,1827
535,26,77,86,5515,3561,3438,4684,2254,537,264,493
536,26,77,83,5515,3561,3438,4684,2254,537,264,493
537,21,67,77,3449,2988,3165,4303,4764,593,373,315
538,21,67,54,3449,2988,3165,4303,4764,593,373,315
539,26,77,34,5062,7208,5618,3750,1495,705,252,474
540,26,77,76,5062,7208,5618,3750,1495,705,252,474
541,48,83,97,3266,4751,1918,679,1827,922,438,584
542,48,83,90,3266,4751,1918,679,1827,922,438,584
543,54,78,121,3990,2892,780,2352,1265,666,791,406
544,54,78,71,3990,2892,780,2352,1265,666,791,406
545,60,78,54,20107,1807,993,2332,1047,621,312,419
546,60,78,537,20107,1807,993,2332,1047,621,312,419
547,63,69,41,75256,3541,1591,218,1504,400,138,102
548,63,69,85,75256,3541,1591,218,1504,400,138,102
549,51,69,39,28856,28978,6359,5751,3750,919,686,486
550,51,69,50,28856,28978,6359,5751,3750,919,686,486
551,53,67,64,1796,3134,2033,2894,4531,1161,519,219
552,53,67,90,1796,3134,2033,2894,4531,1161,519,219
553,60,60,68,1631,2601,1106,811,1269,1079,315,324
554,60,60,68,1631,2601,1106,811,1269,1079,315,324
555,66,63,84,1716,1875,625,811,466,700,484,230
556,66,63,25,1716,1875,625,811,466,700,484,230
557,74,63,88,28435,18147,4234,2776,4784,1288,482,662
558,74,63,72,28435,18147,4234,2776,4784,1288,482,662
559,75,63,74,10587,3790,2740,1059,1078,1419,525,284
560,75,63,81,10587,3790,2740,1059,1078,1419,525,284
561,64,70,43,982,2478,1083,3147,1781,479,527,365
562,64,70,83,982,2478,1083,3147,1781,479,527,365
563,60,75,39,718,1444,697,2208,1601,444,282,454
564,60,75,71,718,1444,697,2208,1601,444,282,454
565,60,78,87,32642,8453,4373,328,1342,696,231,344
566,60,78,59,32642,8453,4373,328,1342,696,231,344
567,60,78,124,32642,8453,4373,328,1342,696,231,344
568,60,78,80,32642,8453,4373,328,1342,696,231,344
569,54,74,50,27105,36654,8442,4797,2184,2451,514,336
570,54,74,105,27105,36654,8442,4797,2184,2451,514,336
571,54,80,101,5117,927,1368,2887,1000,496,495,240
572,54,80,44,5117,927,1368,2887,1000,496,495,240
573,51,78,98,5477,9186,2704,1682,1409,467,384,642
574,51,80,53,7127,2637,3151,2209,1064,1063,470,443
575,51,80,98,7127,2637,3151,2209,1064,1063,470,443
576,56,96,49,1453,1354,3442,2425,689,719,665,511
577,56,96,68,1453,1354,3442,2425,689,719,665,511
578,60,90,104,58078,4804,2491,5018,2595,1994,531,207
579,60,90,72,58078,4804,2491,5018,2595,1994,531,207
580,66,87,91,13120,6322,1119,2437,4177,706,430,334
581,66,87,115,13120,6322,1119,2437,4177,706,430,334
582,64,83,73,2790,3313,1874,1778,1150,739,514,318
583,64,83,259,2790,3313,1874,1778,1150,739,514,318
584,53,67,119,94781,49390,20028,436,4153,1569,589,433
585,53,67,84,94781,49390,20028,436,4153,1569,589,433
586,43,69,85,2192,6030,3457,4094,1841,609,439,329
587,43,69,70,2192,6030,3457,4094,1841,609,439,329
588,47,80,99,1224,1586,3534,515,1486,719,726,428
589,47,80,61,1224,1586,3534,515,1486,719,726,428
590,48,83,88,4180,1423,79,3193,1571,557,301,518
591,48,83,58,4180,1423,79,3193,1571,557,301,518
592,44,74,64,53055,100504,10505,2400,5949,1670,681,361
593,44,74,54,53055,100504,10505,2400,5949,1670,681,361
594,43,84,64,5008,1644,5368,8702,1481,629,472,192
595,43,84,96,5008,1644,5368,8702,1481,629,472,192
596,44,69,99,99959,9533,1476,1569,2673,1855,640,585
597,44,69,71,99959,9533,1476,1569,2673,1855,640,585
598,47,64,70,3138,2549,1487,433,510,598,311,288
599,47,64,69,3138,2549,1487,433,510,598,311,288
600,61,70,67,2023,4227,186,1491,1735,670,558,335
601,61,70,267,2023,4227,186,1491,1735,670,558,335
602,67,53,96,34692,17883,4385,4483,2390,2596,943,324
603,67,53,69,34692,17883,4385,4483,2390,2596,943,324
604,77,56,53,5231,3108,1602,781,1379,2218,367,439
605,77,56,28,5231,3108,1602,781,1379,2218,367,439
606,74,60,80,6603,7230,6011,1537,477,1364,573,373
607,74,60,67,6603,7230,6011,1537,477,1364,573,373
608,69,70,41,4647,2108,1269,3691,1507,477,637,270
609,69,70,27,4647,2108,1269,3691,1507,477,637,270
610,74,67,21,21361,7892,1995,983,3300,1726,1027,1301
611,74,67,98,21361,7892,1995,983,3300,1726,1027,1301
612,66,74,42,17401,4926,1847,3480,965,1804,737,486
613,66,74,76,17401,4926,1847,3480,965,1804,737,486
614,67,70,129,1967,3895,3933,1519,2383,1135,263,434
615,67,70,25,1967,3895,3933,1519,2383,1135,263,434
616,70,64,67,13075,5335,3561,2375,3897,1024,190,248
617,70,64,135,13075,5335,3561,2375,3897,1024,190,248
618,64,69,82,276603,28243,12717,6928,13550,3744,1152,1144
619,64,69,87,276603,28243,12717,6928,13550,3744,1152,1144
620,47,63,113,72277,15042,3836,927,1311,246,186,195
621,47,63,54,72277,15042,3836,927,1311,246,186,195
622,50,56,71,7888,2468,709,845,1232,863,477,310
623,50,56,112,7888,2468,709,845,1232,863,477,310
624,51,60,85,4292,2375,488,2863,1600,647,750,1136
625,51,60,99,4292,2375,488,2863,1600,647,750,1136
626,53,53,68,2245,5346,700,586,1251,529,346,568
627,53,53,73,2245,5346,700,586,1251,529,346,568
628,70,61,67,2039,3997,1845,2540,738,1501,304,394
629,70,61,133,2039,3997,1845,2540,738,1501,304,394
630,53,66,86,44341,38702,20387,7563,4881,1060,660,782
631,53,66,72,44341,38702,20387,7563,4881,1060,660,782
632,43,56,88,41886,25159,1488,5430,4013,994,708,395
633,43,56,41,41886,25159,1488,5430,4013,994,708,395
634,50,64,-177,2467,2042,548,1900,1234,921,498,271
635,50,64,53,2467,2042,548,1900,1234,921,498,271
636,30,50,51,56005,57794,3687,3591,2947,1046,470,372
637,30,50,44,56005,57794,3687,3591,2947,1046,470,372
638,51,38,97,12569,2772,153,709,1938,813,637,347
639,64,41,43,156932,13275,4076,2224,801,3774,601,415
640,64,41,101,156932,13275,4076,2224,801,3774,601,415
641,61,38,89,1497,4677,811,1455,1491,950,224,310
642,61,38,86,1497,4677,811,1455,1491,950,224,310
643,75,53,80,1073,1794,1045,1050,829,389,429,333
644,75,53,57,1073,1794,1045,1050,829,389,429,333
645,64,53,48,267072,35752,3169,3124,3080,2218,710,520
646,64,53,92,267072,35752,3169,3124,3080,2218,710,520
647,53,67,96,8279,3993,10402,5246,2635,848,873,315
648,53,67,81,8279,3993,10402,5246,2635,848,873,315
649,53,70,52,779,2692,1131,1965,2739,749,330,244
650,53,70,37,779,2692,1131,1965,2739,749,330,244
651,50,77,82,6247,6592,1723,11792,1664,1287,765,548
652,50,77,358,6247,6592,1723,11792,1664,1287,765,548
653,38,83,167,91115,20167,3965,2861,488,316,99,115
654,38,83,75,91115,20167,3965,2861,488,316,99,115
655,40,74,-38,43746,18063,8568,3981,569,1648,569,962
656,40,74,97,43746,18063,8568,3981,569,1648,569,962
657,40,84,38,27465,7278,11342,26131,3548,6049,2316,2122
658,40,84,114,27465,7278,11342,26131,3548,6049,2316,2122
659,50,80,59,24072,3058,1905,3123,2035,2004,378,340
660,50,80,83,24072,3058,1905,3123,2035,2004,378,340
661,63,91,73,5563,4252,3468,12853,7344,1378,463,285
662,63,91,57,5563,4252,3468,12853,7344,1378,463,285
663,64,78,60,6894,12251,1636,465,2147,896,1521,286
664,64,78,70,6894,12251,1636,465,2147,896,1521,286
665,64,78,82,6894,12251,1636,465,2147,896,1521,286
666,64,78,467,6894,12251,1636,465,2147,896,1521,286
667,29,48,134,345495,217798,12040,24511,8579,1272,1248,595
668,29,48,97,345495,217798,12040,24511,8579,1272,1248,595
669,29,40,107,28134,5082,2026,1004,755,488,412,412
670,29,40,141,28134,5082,2026,1004,755,488,412,412
671,23,43,45,21476,27932,3186,3906,1946,938,246,271
672,23,43,51,21476,27932,3186,3906,1946,938,246,271
673,29,56,41,13049,7178,2523,21636,4415,5364,2936,1016
674,29,56,49,13049,7178,2523,21636,4415,5364,2936,1016
675,51,78,85,16746,435,1621,5397,2075,610,529,374
676,51,78,80,16746,435,1621,5397,2075,610,529,374
677,54,88,101,1913,1175,2137,2455,1269,671,393,364
678,54,88,81,1913,1175,2137,2455,1269,671,393,364
679,60,97,101,142512,9330,6065,4186,2129,1021,647,281
680,60,97,57,142512,9330,6065,4186,2129,1021,647,281
681,63,94,69,2907,2489,5128,2552,5734,2351,256,645
682,63,94,68,2907,2489,5128,2552,5734,2351,256,645
683,69,81,48,1532,2817,380,4000,4111,1383,699,312
684,69,81,109,1532,2817,380,4000,4111,1383,699,312
685,63,64,67,87584,27025,5154,1453,2324,1580,771,580
686,63,64,42,87584,27025,5154,1453,2324,1580,771,580
687,67,53,97,11954,6956,506,1179,943,997,866,248
688,67,53,123,11954,6956,506,1179,943,997,866,248
689,61,56,99,2398,3006,934,4896,980,846,439,478
690,61,56,55,2398,3006,934,4896,980,846,439,478
691,56,60,58,1432,4018,3633,1419,1495,877,553,202
692,56,60,116,1432,4018,3633,1419,1495,877,553,202
693,61,70,101,3363,5262,3953,2134,1194,896,574,449
694,61,70,102,3363,5262,3953,2134,1194,896,574,449
695,51,74,77,99979,52922,9604,3989,4671,2246,731,483
696,53,70,60,10347,3980,2959,2835,980,1127,347,432
697,53,70,121,10347,3980,2959,2835,980,1127,347,432
698,53,74,48,2284,2959,486,3866,1725,758,389,337
699,53,74,70,2284,2959,486,3866,1725,758,389,337
700,54,60,75,305,14604,1924,1092,1419,1935,832,602
701,54,60,72,305,14604,1924,1092,1419,1935,832,602
702,60,54,48,18218,16357,1372,2499,12262,1117,419,806
703,60,54,93,18218,16357,1372,2499,12262,1117,419,806
704,63,47,44,5782,2687,1585,321,1755,741,414,451
705,63,47,168,5782,2687,1585,321,1755,741,414,451
706,66,38,83,35250,5903,1817,1489,2978,1454,315,608
707,66,38,48,35250,5903,1817,1489,2978,1454,315,608
708,44,43,122,78876,127238,25074,14374,2371,1024,1058,203
709,44,43,53,78876,127238,25074,14374,2371,1024,1058,203
710,54,53,88,10365,4731,412,2404,838,1591,804,261
711,54,53,124,10365,4731,412,2404,838,1591,804,261
712,53,60,113,4621,4277,2637,2903,1303,1185,871,757
713,53,60,119,4621,4277,2637,2903,1303,1185,871,757
714,53,69,64,3288,890,1808,1120,1146,648,385,375
715,53,69,51,3288,890,1808,1120,1146,648,385,375
716,70,81,114,504837,17522,25679,10225,6756,3701,3829,2172
717,70,81,70,504837,17522,25679,10225,6756,3701,3829,2172
718,66,80,64,25916,4804,849,1778,3469,819,444,212
719,66,80,86,25916,4804,849,1778,3469,819,444,212
720,70,78,-295,716,2028,351,2252,498,1272,747,298
721,70,78,119,716,2028,351,2252,498,1272,747,298
722,51,64,76,75374,89069,14588,3256,5432,1438,1233,549
723,51,64,72,75374,89069,14588,3256,5432,1438,1233,549
724,48,54,186,16703,24503,7580,4867,4842,1723,1248,947
725,48,54,152,16703,24503,7580,4867,4842,1723,1248,947
726,50,57,19,1782145,113829,28107,40602,18849,25267,4303,4557
727,50,57,85,1782145,113829,28107,40602,18849,25267,4303,4557
728,43,34,25,78816,21124,537,249,610,1855,222,401
729,43,34,44,78816,21124,537,249,610,1855,222,401
730,53,41,113,50292,47701,11475,33516,19009,5489,2270,2793
731,53,41,147,50292,47701,11475,33516,19009,5489,2270,2793
732,50,37,58,120146,77522,9863,9094,6129,2293,958,420
733,50,37,231,120146,77522,9863,9094,6129,2293,958,420
734,41,40,-4,14669,12501,2999,7225,1142,1151,992,385
735,41,40,128,14669,12501,2999,7225,1142,1151,992,385
736,35,63,37,31370,10378,4345,3804,2973,786,928,751
737,35,63,54,31370,10378,4345,3804,2973,786,928,751
738,30,63,124,96770,46999,25983,7385,7800,3035,1062,2246
739,30,63,81,96770,46999,25983,7385,7800,3035,1062,2246
740,43,67,120,20022,5851,1544,1864,2469,1025,1194,376
741,43,67,165,20022,5851,1544,1864,2469,1025,1194,376
742,47,61,132,124688,15982,4003,1160,712,1319,460,138
743,47,61,2,124688,15982,4003,1160,712,1319,460,138
744,47,54,337,210098,18561,2437,3146,882,982,535,1179
745,47,54,37,210098,18561,2437,3146,882,982,535,1179
746,56,56,181,1599050,43563,45190,60806,63120,21465,11949,21012
747,60,48,51,1985833,78462,2943,8504,5538,15016,5083,8232
748,60,48,134,1985833,78462,2943,8504,5538,15016,5083,8232
749,50,40,91,116034,72423,8344,1099,5689,1489,611,209
750,50,40,40,116034,72423,8344,1099,5689,1489,611,209
751,53,60,56,2139,3008,9381,3970,1614,937,782,395
752,53,60,29,2139,3008,9381,3970,1614,937,782,395
753,50,54,135,43971,24472,8647,6236,3129,3802,528,679
754,50,54,41,43971,24472,8647,6236,3129,3802,528,679
755,50,75,91,25460,1413,1482,4224,1646,1260,538,459
756,50,75,69,25460,1413,1482,4224,1646,1260,538,459
757,57,78,59,10795,28347,1843,5010,3996,2025,673,705
758,57,78,106,10795,28347,1843,5010,3996,2025,673,705
759,66,60,60,124852,4723,490,1227,642,970,362,324
760,66,60,117,124852,4723,490,1227,642,970,362,324
761,66,63,97,4280,1415,500,1376,1133,309,691,323
762,66,63,180,4280,1415,500,1376,1133,309,691,323
763,60,51,58,23772,9997,1044,4113,3635,1165,536,738
764,60,51,51,23772,9997,1044,4113,3635,1165,536,738
765,64,60,-213,238171,25610,5029,13214,7329,4418,1324,2165
766,64,60,65,238171,25610,5029,13214,7329,4418,1324,2165
767,54,60,65,357507,21223,6253,1771,2817,1376,418,233
768,54,60,116,357507,21223,6253,1771,2817,1376,418,233
769,54,61,57,391023,25442,21139,3099,1294,4633,3798,1734
770,54,61,106,391023,25442,21139,3099,1294,4633,3798,1734
771,57,66,-140,6376,6270,3821,1833,805,1530,862,499
772,57,66,92,6376,6270,3821,1833,805,1530,862,499
773,50,66,43,56610,28037,13564,2672,1699,1606,495,357
774,50,66,96,56610,28037,13564,2672,1699,1606,495,357
775,60,66,91,2788,3492,772,812,1621,780,346,345
776,60,66,61,2788,3492,772,812,1621,780,346,345
777,67,61,82,4673,2161,684,828,533,1008,324,348
778,67,61,27,4673,2161,684,828,533,1008,324,348
779,77,60,87,3117,1604,827,853,339,1060,284,522
780,77,60,56,3117,1604,827,853,339,1060,284,522
781,78,60,75,2808,3649,748,1404,734,318,855,293
782,78,60,61,2808,3649,748,1404,734,318,855,293
783,84,67,51,773,757,1233,1948,1474,1369,389,380
784,84,67,68,773,757,1233,1948,1474,1369,389,380
785,87,67,97,6713,1523,598,875,975,908,462,178
786,87,67,61,6713,1523,598,875,975,908,462,178
787,78,75,285,1294,822,1222,4407,2347,779,936,582
788,78,75,136,1294,822,1222,4407,2347,779,936,582
789,77,75,61,86748,23891,10079,2021,3370,1563,689,362
790,77,75,73,86748,23891,10079,2021,3370,1563,689,362
791,74,70,101,11097,1211,508,2006,1953,772,819,918
792,74,70,89,11097,1211,508,2006,1953,772,819,918
793,66,67,139,8472,5469,1371,1172,1774,1244,426,299
794,66,67,0,8472,5469,1371,1172,1774,1244,426,299
795,60,63,7,38211,4758,1535,3117,1098,627,254,253
796,60,63,91,38211,4758,1535,3117,1098,627,254,253
797,63,67,10,17992,3242,1631,2197,1359,500,666,273
798,63,67,112,17992,3242,1631,2197,1359,500,666,273
799,56,63,67,167767,16401,4081,2058,1505,1906,326,309
800,56,63,132,167767,16401,4081,2058,1505,1906,326,309
801,43,63,6,38579,21723,3349,4078,4072,872,255,524
802,43,63,33,38579,21723,3349,4078,4072,872,255,524
803,48,64,68,83945,16554,10271,18919,8919,5985,4426,2152
804,48,64,98,83945,16554,10271,18919,8919,5985,4426,2152
805,50,67,74,1655,2913,4290,2376,3125,859,555,413
806,50,67,33,1655,2913,4290,2376,3125,859,555,413
807,41,83,93,3436,5209,12519,1356,434,566,657,616
808,41,83,90,3436,5209,12519,1356,434,566,657,616
809,53,91,33,7180,2603,2082,1013,1410,777,377,236
810,53,91,188,7180,2603,2082,1013,1410,777,377,236
811,47,80,69,593586,93286,22462,2913,3898,6660,2068,1111
812,44,78,131,54097,6966,1427,4999,1161,936,486,358
813,44,78,74,54097,6966,1427,4999,1161,936,486,358
814,44,51,74,184258,54238,2683,3945,2956,1656,939,201
815,44,51,81,184258,54238,2683,3945,2956,1656,939,201
816,38,54,48,3242,4804,1853,4734,1729,674,292,469
817,38,54,38,3242,4804,1853,4734,1729,674,292,469
818,43,60,131,1669,4031,1622,1260,1028,825,449,282
819,43,60,18,1669,4031,1622,1260,1028,825,449,282
820,40,43,64,72878,19056,1771,679,3105,875,288,648
821,40,43,75,72878,19056,1771,679,3105,875,288,648
822,60,53,97,725,1190,141,782,1000,767,218,379
823,60,53,93,725,1190,141,782,1000,767,218,379
824,64,56,82,3599,2366,4847,851,977,969,649,288
825,64,56,29,3599,2366,4847,851,977,969,649,288
826,74,53,45,6721,1732,987,644,2822,1042,862,378
827,74,53,65,6721,1732,987,644,2822,1042,862,378
828,74,63,147,26369,20780,6569,2790,5426,1076,610,610
829,74,63,99,26369,20780,6569,2790,5426,1076,610,610
830,67,66,76,19032,3063,1287,1015,1612,893,1575,697
831,67,66,51,19032,3063,1287,1015,1612,893,1575,697
832,74,63,121,3987,1932,3931,693,1529,1610,576,427
833,74,63,77,3987,1932,3931,693,1529,1610,576,427
834,69,67,36,3588,1564,304,1767,1735,807,801,219
835,69,67,103,3588,1564,304,1767,1735,807,801,219
836,80,70,-133,27065,3093,941,2026,1715,884,620,174
837,80,70,77,27065,3093,941,2026,1715,884,620,174
838,70,63,70,53087,19816,2458,1628,3067,1264,431,534
839,70,63,59,53087,19816,2458,1628,3067,1264,431,534
840,64,66,80,4397,1806,3701,1262,997,720,526,436
841,64,66,60,4397,1806,3701,1262,997,720,526,436
842,51,69,113,2785,7360,5553,1057,683,513,549,576
843,51,69,88,2785,7360,5553,1057,683,513,549,576
844,57,70,49,10444,1772,1844,804,572,1519,1018,402
845,57,70,40,10444,1772,1844,804,572,1519,1018,402
846,67,83,96,17580,7526,4118,9047,6962,3926,677,453
847,67,83,65,17580,7526,4118,9047,6962,3926,677,453
